yob,iso3,sex,lambda,skew,shape
1969,CMR,female,0.06761544398104094,1.7042731269673839,10.042099062956158
1970,CMR,female,0.06749115038148647,1.7042731269673839,10.042099062956158
1971,CMR,female,0.06725618149202141,1.7042731269673839,10.042099062956158
1972,CMR,female,0.06703977269181086,1.7042731269673839,10.042099062956158
1973,CMR,female,0.06675608008345707,1.7042731269673839,10.042099062956158
1974,CMR,female,0.06648994891833793,1.7042731269673839,10.042099062956158
1975,CMR,female,0.06622015406003444,1.7042731269673839,10.042099062956158
1976,CMR,female,0.0658234108976321,1.7042731269673839,10.042099062956158
1977,CMR,female,0.06556586090157414,1.7042731269673839,10.042099062956158
1978,CMR,female,0.06541906098025103,1.7042731269673839,10.042099062956158
1979,CMR,female,0.06504820577962442,1.7042731269673839,10.042099062956158
1980,CMR,female,0.06493394536061774,1.7042731269673839,10.042099062956158
1981,CMR,female,0.0645358159215334,1.7042731269673839,10.042099062956158
1982,CMR,female,0.06439365326457752,1.7042731269673839,10.042099062956158
1983,CMR,female,0.06421239424805483,1.7042731269673839,10.042099062956158
1984,CMR,female,0.06398679721591555,1.7042731269673839,10.042099062956158
1985,CMR,female,0.06385601511702746,1.7042731269673839,10.042099062956158
1986,CMR,female,0.0634997603938524,1.7042731269673839,10.042099062956158
1987,CMR,female,0.06317240403226601,1.7042731269673839,10.042099062956158
1988,CMR,female,0.0631708557081763,1.7042731269673839,10.042099062956158
1989,CMR,female,0.06274627966393317,1.7042731269673839,10.042099062956158
1990,CMR,female,0.06272320354447752,1.7042731269673839,10.042099062956158
1991,CMR,female,0.062318926594562715,1.7042731269673839,10.042099062956158
1992,CMR,female,0.062148005610473345,1.7042731269673839,10.042099062956158
1993,CMR,female,0.061819472581670476,1.7042731269673839,10.042099062956158
1994,CMR,female,0.0616426637324789,1.7042731269673839,10.042099062956158
1995,CMR,female,0.06166643844015608,1.7042731269673839,10.042099062956158
1996,CMR,female,0.06161365193078955,1.7042731269673839,10.042099062956158
1997,CMR,female,0.06158243103106506,1.7042731269673839,10.042099062956158
1998,CMR,female,0.061560132214158514,1.7042731269673839,10.042099062956158
1999,CMR,female,0.061597698294390005,1.7042731269673839,10.042099062956158
2000,CMR,female,0.061377237928896045,1.7042731269673839,10.042099062956158
2001,CMR,female,0.06122276553397943,1.7042731269673839,10.042099062956158
2002,CMR,female,0.06109368319404265,1.7042731269673839,10.042099062956158
2003,CMR,female,0.06091265234675983,1.7042731269673839,10.042099062956158
2004,CMR,female,0.06095224055177205,1.7042731269673839,10.042099062956158
2005,CMR,female,0.0609617548080264,1.7042731269673839,10.042099062956158
